stock,option type,strike price,expiration date,days to expiration,current price,dividend,annualized volatility,open interest,last option price,10 branch binomial equation,150 branch binomial equation,option valuation,Days Til ER,StrikeBLow,ExAfterEarnings,premium plus,mean diff,actual spread
IWM,CALL,192.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2541,13.24,11.760289,11.727283,0.888239,na,N,na,0.069,0.11300709969788521,-1.9832
IWM,CALL,193.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5323,12.46,10.924449,10.880622,0.876762,na,N,na,0.0646,0.1249971508828251,-2.0276
IWM,CALL,195.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5956,10.96,9.25277,9.269654,0.845771,na,N,na,0.0562,0.15499890510948916,-1.9355
IWM,CALL,196.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1646,10.22,8.41693,8.500608,0.831762,na,N,na,0.0521,0.17233180039138946,-1.8775
IWM,CALL,197.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2273,9.48,7.775948,7.773256,0.820248,na,N,na,0.0481,0.1798943037974684,-2.4573
IWM,CALL,198.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1134,8.78,7.139368,7.077231,0.81314,na,N,na,0.0443,0.1903986902050113,-2.5375
IWM,CALL,199.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1880,8.11,6.502789,6.406288,0.801824,na,N,na,0.0408,0.20412595561035754,-2.75
IWM,CALL,200.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,45805,7.46,5.866209,5.790759,0.786355,na,N,na,0.0373,0.2187018766756032,-2.8571
IWM,CALL,201.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2155,6.87,5.22963,5.196865,0.761227,na,N,na,0.0342,0.2411575691411936,-1.9118
IWM,CALL,202.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2968,6.21,4.593051,4.650123,0.748812,na,N,na,0.0307,0.25578309178743963,-1.6234
IWM,CALL,203.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7283,5.64,4.100779,4.141518,0.734312,na,N,na,0.0278,0.2692999113475177,-1.9713
IWM,CALL,204.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4674,5.09,3.709396,3.659578,0.728762,na,N,na,0.025,0.2761322200392927,-1.9841
IWM,CALL,205.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,38837,4.57,3.318013,3.235907,0.726042,na,N,na,0.0223,0.28294091903719915,-2.2124
IWM,CALL,206.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1912,4.09,2.926631,2.831288,0.715558,na,N,na,0.0199,0.2960979217603912,-2.4752
IWM,CALL,207.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,6269,3.64,2.535248,2.475972,0.696497,na,N,na,0.0176,0.3116456043956044,-2.507
IWM,CALL,208.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5237,3.22,2.143865,2.14979,0.667637,na,N,na,0.0155,0.3332833850931678,-2.8391
IWM,CALL,209.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5724,2.83,1.752482,1.853122,0.654813,na,N,na,0.0135,0.36296749116607774,-3.2374
IWM,CALL,210.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,44667,2.46,1.568725,1.597944,0.649571,na,N,na,0.0117,0.3563680894308943,-3.3058
IWM,CALL,211.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1468,2.14,1.386872,1.35658,0.648071,na,N,na,0.0101,0.3590065420560748,-3.8095
IWM,CALL,212.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,8836,1.84,1.205019,1.161768,0.654902,na,N,na,0.0087,0.3568513586956522,-4.4444
IWM,CALL,213.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5894,1.58,1.023166,0.978532,0.647574,na,N,na,0.0074,0.36655126582278486,-5.1948
IWM,CALL,214.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1670,1.34,0.841313,0.825522,0.627846,na,N,na,0.0063,0.37804664179104486,-6.1538
IWM,CALL,215.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,52370,1.14,0.65946,0.690496,0.605698,na,N,na,0.0053,0.40791403508771923,-6.3636
IWM,CALL,216.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2400,0.96,0.499491,0.572889,0.596759,na,N,na,0.0044,0.44146874999999997,-7.6087
IWM,CALL,217.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4390,0.8,0.440416,0.476426,0.595533,na,N,na,0.0037,0.4269737500000001,-9.2105
IWM,CALL,218.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,22581,0.67,0.38134,0.388013,0.579124,na,N,na,0.0031,0.4258559701492538,-11.1111
IWM,CALL,219.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,12021,0.55,0.322265,0.321297,0.585936,na,N,na,0.0025,0.4149436363636364,-11.5385
IWM,CALL,220.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,53824,0.45,0.26319,0.258378,0.584866,na,N,na,0.002,0.42048,-9.3023
IWM,CALL,221.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1108,0.38,0.204115,0.211719,0.557155,na,N,na,0.0017,0.45285000000000003,-17.1429
IWM,CALL,222.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4959,0.31,0.145039,0.169014,0.545205,na,N,na,0.0014,0.4934629032258064,-21.4286
IWM,CALL,223.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1697,0.26,0.092739,0.136288,0.524185,na,N,na,0.0012,0.5595634615384616,-26.087
IWM,CALL,224.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4850,0.22,0.080877,0.108102,0.491375,na,N,na,0.001,0.5705022727272727,-26.3158
IWM,CALL,225.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,36535,0.18,0.069015,0.085694,0.476079,na,N,na,0.0008,0.5702527777777777,-25.0
IWM,CALL,226.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7949,0.15,0.057153,0.067604,0.450697,na,N,na,0.0007,0.5841433333333333,-30.7692
IWM,CALL,227.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1909,0.13,0.045291,0.05263,0.404849,na,N,na,0.0006,0.6233807692307692,-36.3636
IWM,CALL,228.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,11483,0.11,0.033429,0.041338,0.375802,na,N,na,0.0005,0.66015,-44.4444
IWM,CALL,185.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1108,19.57,18.498183,18.495833,0.945232,na,Y,na,0.1058,0.05482841083290747,-1.4411
IWM,CALL,190.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1116,15.41,14.012964,13.981221,0.909342,na,N,na,0.0811,0.09168770279039586,-1.7016
IWM,CALL,221.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,4047,0.62,0.442971,0.447703,0.722102,na,N,na,0.0028,0.28171451612903226,-8.4746
IWM,CALL,222.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1589,0.53,0.383159,0.381938,0.722942,na,N,na,0.0024,0.2782103773584906,-10.0
IWM,CALL,198.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,1339,9.96,8.534417,8.408172,0.856869,na,N,na,0.0503,0.1494684236947792,-2.5432
IWM,CALL,200.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,2252,8.65,7.254724,7.178103,0.838696,na,N,na,0.0433,0.16573254335260115,-2.6932
IWM,CALL,210.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,1912,3.51,2.727113,2.771383,0.789568,na,N,na,0.0167,0.21673846153846146,-2.8902
IWM,CALL,215.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,1488,1.92,1.603216,1.545363,0.835008,na,N,na,0.0089,0.1800575520833333,-4.7872
IWM,CALL,218.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,1438,1.28,1.049162,1.043829,0.819658,na,N,na,0.0059,0.18242539062500007,-6.4516
IWM,CALL,220.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,6357,0.96,0.689892,0.798607,0.831882,na,N,na,0.0044,0.22474010416666668,-8.6957
IWM,CALL,225.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,2929,0.45,0.388063,0.38245,0.862363,na,N,na,0.002,0.14387444444444447,-11.6279
IWM,CALL,230.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,1128,0.23,0.121557,0.17004,0.739303,na,N,na,0.001,0.3660934782608696,-25.0
IWM,CALL,214.0,2022-04-01,33,202.5,0.0084,0.2222744261056353,2381,2.26,1.853678,1.810508,0.820211,na,N,na,0.0106,0.18933938053097338,-4.5249
IWM,CALL,216.0,2022-04-01,33,202.5,0.0084,0.2222744261056353,2364,1.75,1.483931,1.414724,0.847961,na,N,na,0.0081,0.17181285714285716,-5.2941
IWM,CALL,192.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1407,15.28,13.722201,13.809477,0.903762,na,N,na,0.0796,0.09909430628272249,-1.7834
IWM,CALL,196.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1204,12.41,11.067191,10.953692,0.891796,na,N,na,0.0633,0.11277667203867851,-2.0358
IWM,CALL,198.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1310,11.07,9.782414,9.653061,0.883687,na,N,na,0.0559,0.12215560072267398,-2.2852
IWM,CALL,199.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1319,10.41,9.140025,9.036872,0.878004,na,N,na,0.0523,0.1269501921229587,-2.3324
IWM,CALL,200.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,3713,9.78,8.497637,8.439838,0.868879,na,N,na,0.0489,0.13407592024539877,-2.4845
IWM,CALL,202.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,2504,8.57,7.212859,7.333418,0.855708,na,N,na,0.0424,0.15132572928821475,-1.5294
IWM,CALL,203.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,8339,7.99,6.744717,6.826254,0.85435,na,N,na,0.0394,0.15075275344180233,-1.6414
IWM,CALL,205.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,3381,6.89,5.947794,5.854601,0.86325,na,N,na,0.0336,0.14351269956458634,-1.757
IWM,CALL,208.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1162,5.4,4.752409,4.608191,0.880076,na,N,na,0.026,0.13327777777777786,-2.4345
IWM,CALL,210.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,20634,4.53,3.955486,3.884002,0.873176,na,N,na,0.0216,0.134714348785872,-2.6846
IWM,CALL,211.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1202,4.13,3.557024,3.565631,0.863349,na,N,na,0.0196,0.13769309927360768,-2.9484
IWM,CALL,212.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,4036,3.76,3.158563,3.262515,0.86769,na,N,na,0.0177,0.146133244680851,-2.973
IWM,CALL,215.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,19808,2.76,2.462417,2.46255,0.892228,na,N,na,0.0128,0.10779583333333333,-3.69
IWM,CALL,216.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1695,2.48,2.275335,2.226011,0.917474,na,N,na,0.0115,0.09247056451612896,-4.1152
IWM,CALL,218.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1786,1.99,1.901171,1.825733,0.955362,na,N,na,0.0091,0.06359195979899497,-4.6392
IWM,CALL,220.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,29657,1.56,1.527007,1.487251,0.978851,na,N,na,0.0071,0.03389166666666667,-3.268
IWM,CALL,225.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,3842,0.85,0.777427,0.852161,1.002543,na,N,na,0.0038,0.04396117647058822,-8.642
IWM,CALL,229.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,2655,0.52,0.531522,0.529963,1.022157,na,N,na,0.0023,0.020658653846153823,-14.5833
IWM,CALL,230.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,38677,0.46,0.470045,0.462417,1.021838,na,N,na,0.002,0.013545652173913014,-13.9535
IWM,CALL,235.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1007,0.26,0.164633,0.244694,0.941132,na,N,na,0.0011,0.21283269230769233,-26.087
IWM,CALL,240.0,2022-04-14,46,202.5,0.0084,0.2222744261056353,1716,0.15,0.102154,0.121587,0.810583,na,N,na,0.0006,0.2541966666666667,-30.7692
IWM,PUT,170.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,21312,0.23,0,7e-06,3.2e-05,na,Y,na,0.0014,0.9999847826086956,-19.0476
IWM,PUT,174.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,2512,0.31,0,0.000105,0.00034,na,Y,na,0.0018,0.9998306451612903,-13.7931
IWM,PUT,178.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,2549,0.45,0,0.001142,0.002539,na,Y,na,0.0025,0.9987311111111111,-11.6279
IWM,PUT,179.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,2688,0.5,0.000689,0.001923,0.003846,na,Y,na,0.0028,0.9973879999999999,-12.766
IWM,PUT,180.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,1784,0.55,0.001571,0.003144,0.005716,na,Y,na,0.0031,0.9957136363636363,-11.5385
IWM,PUT,183.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,5092,0.73,0.005893,0.01278,0.017507,na,Y,na,0.004,0.9872102739726026,-10.1449
IWM,PUT,185.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,1565,0.89,0.025648,0.029404,0.033038,na,Y,na,0.0048,0.9690719101123595,-8.2353
IWM,PUT,187.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,2676,1.08,0.045403,0.061922,0.057335,na,Y,na,0.0058,0.9503124999999999,-6.7308
IWM,PUT,187.5,2022-03-11,12,202.5,0.0084,0.2222744261056353,1574,1.13,0.050687,0.075298,0.066635,na,Y,na,0.006,0.9442544247787611,-6.422
IWM,PUT,190.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,21532,1.44,0.177301,0.173622,0.123126,na,N,na,0.0076,0.8781517361111112,-5.7143
IWM,PUT,195.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,2015,2.36,0.730932,0.696151,0.309717,na,N,na,0.0121,0.6976519067796609,-3.8961
IWM,PUT,196.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,1094,2.6,0.894467,0.878522,0.344026,na,N,na,0.0133,0.6590405769230769,-3.5294
IWM,PUT,203.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,5083,4.97,3.348223,3.355957,0.675243,na,N,na,0.0245,0.3255352112676056,-4.321
IWM,PUT,204.0,2022-03-11,12,202.5,0.0084,0.2222744261056353,10169,5.42,3.958785,3.895627,0.730403,na,N,na,0.0266,0.2754232472324723,-4.1431
IWM,PUT,180.0,2022-03-14,15,202.5,0.0084,0.2222744261056353,1086,0.65,0.003879,0.009822,0.015112,na,Y,na,0.0036,0.9894607692307693,-11.4754
IWM,PUT,186.0,2022-03-14,15,202.5,0.0084,0.2222744261056353,1969,1.12,0.064394,0.088094,0.078655,na,Y,na,0.006,0.931925,-7.4074
IWM,PUT,190.0,2022-03-14,15,202.5,0.0084,0.2222744261056353,28176,1.63,0.267441,0.282745,0.173463,na,N,na,0.0086,0.8312312883435583,-5.0314
IWM,PUT,180.0,2022-03-16,17,202.5,0.0084,0.2222744261056353,1046,0.88,0.011637,0.017204,0.01955,na,Y,na,0.0049,0.9836130681818182,-9.5238
IWM,PUT,182.0,2022-03-16,17,202.5,0.0084,0.2222744261056353,1194,1.05,0.031068,0.035766,0.034063,na,Y,na,0.0058,0.9681742857142857,-6.9307
IWM,PUT,145.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,13614,0.11,0,0.0,0.0,na,Y,na,0.0008,1.0,-44.4444
IWM,PUT,150.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,10056,0.15,0,0.0,0.0,na,Y,na,0.001,1.0,-23.0769
IWM,PUT,155.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,56949,0.19,0,0.0,0.0,na,Y,na,0.0012,1.0,-23.5294
IWM,PUT,160.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,62861,0.26,0,2e-06,7e-06,na,Y,na,0.0016,0.9999961538461537,-8.0
IWM,PUT,165.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,24270,0.37,0,3.7e-05,0.000101,na,Y,na,0.0022,0.9999499999999999,-5.5556
IWM,PUT,170.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,58777,0.51,0,0.000481,0.000943,na,Y,na,0.003,0.9995284313725491,-10.4167
IWM,PUT,174.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,6292,0.68,0.001357,0.002932,0.004312,na,Y,na,0.0039,0.9968463235294116,-9.2308
IWM,PUT,175.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,72797,0.74,0.002215,0.004461,0.006028,na,Y,na,0.0042,0.995489189189189,-7.0423
IWM,PUT,178.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2052,0.93,0.004844,0.013937,0.014986,na,Y,na,0.0052,0.9899026881720431,-5.5556
IWM,PUT,180.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,93436,1.08,0.023852,0.027503,0.025466,na,Y,na,0.006,0.976224537037037,-6.7308
IWM,PUT,181.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1822,1.17,0.033511,0.038688,0.033066,na,Y,na,0.0065,0.9691457264957264,-4.386
IWM,PUT,182.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,8167,1.26,0.043169,0.052573,0.041725,na,Y,na,0.0069,0.9620071428571428,-4.878
IWM,PUT,183.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2925,1.36,0.052827,0.071134,0.052304,na,Y,na,0.0074,0.9544261029411765,-4.5113
IWM,PUT,184.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,12379,1.47,0.069929,0.096297,0.065508,na,Y,na,0.008,0.9434605442176871,-4.1667
IWM,PUT,185.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,78584,1.59,0.120199,0.126453,0.07953,na,Y,na,0.0086,0.9224364779874215,-4.5161
IWM,PUT,186.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,8284,1.72,0.170468,0.16601,0.09911,na,Y,na,0.0092,0.9021866279069767,-3.5503
IWM,PUT,187.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,17175,1.86,0.220738,0.216661,0.118676,na,Y,na,0.0099,0.882419623655914,-3.2787
IWM,PUT,188.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,38115,2.01,0.271008,0.275363,0.136997,na,N,na,0.0107,0.8640868159203979,-3.5533
IWM,PUT,189.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,17918,2.15,0.321278,0.352029,0.163735,na,N,na,0.0114,0.843416976744186,-0.9346
IWM,PUT,190.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,147776,2.34,0.395472,0.444016,0.189751,na,N,na,0.0123,0.8206222222222221,-3.4783
IWM,PUT,191.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,15862,2.53,0.556809,0.547697,0.220083,na,N,na,0.0132,0.7817181818181819,-3.629
IWM,PUT,192.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,25676,2.73,0.718145,0.683089,0.263057,na,N,na,0.0142,0.7433637362637363,-3.3582
IWM,PUT,193.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,21100,2.94,0.879482,0.835125,0.299144,na,N,na,0.0152,0.7084001700680272,-2.7586
IWM,PUT,194.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,18016,3.17,1.040819,1.01013,0.328334,na,N,na,0.0163,0.6765064668769716,-2.5559
IWM,PUT,195.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,50677,3.41,1.202712,1.2217,0.35827,na,N,na,0.0175,0.6445143695014662,-2.9762
IWM,PUT,196.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,14474,3.68,1.38007,1.452659,0.394744,na,N,na,0.0188,0.6151183423913044,-2.4793
IWM,PUT,197.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,11293,3.96,1.738119,1.724495,0.438919,na,N,na,0.0201,0.5628012626262626,-2.5575
IWM,PUT,198.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7745,4.26,2.098809,2.029211,0.492678,na,N,na,0.0215,0.5154906103286384,-2.3753
IWM,PUT,199.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,5614,4.59,2.4595,2.359355,0.535839,na,N,na,0.0231,0.4750702614379086,-2.4283
IWM,PUT,200.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,63713,4.94,2.821127,2.745021,0.571078,na,N,na,0.0247,0.4366246963562753,-2.2541
IWM,PUT,201.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,3497,5.31,3.184011,3.154368,0.599625,na,N,na,0.0264,0.40316581920903954,-2.0952
IWM,PUT,202.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7822,5.71,3.556061,3.609848,0.632197,na,N,na,0.0283,0.37251234676007006,-3.3868
IWM,PUT,203.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4967,6.13,4.089906,4.105667,0.669766,na,N,na,0.0302,0.3315193311582381,-3.3167
IWM,PUT,204.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,8299,6.59,4.697034,4.629173,0.712752,na,N,na,0.0323,0.2923970409711684,-3.2407
IWM,PUT,205.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,19649,7.07,5.304162,5.21077,0.750235,na,N,na,0.0345,0.2563697312588402,-3.1609
IWM,PUT,206.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2650,7.58,5.913151,5.814781,0.780099,na,N,na,0.0368,0.22638970976253298,-2.9451
IWM,PUT,207.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4520,8.13,6.524337,6.466548,0.802501,na,N,na,0.0393,0.20105258302583032,-2.8714
IWM,PUT,208.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,6172,8.7,7.1462,7.150859,0.821938,na,N,na,0.0418,0.17832994252873557,-2.7972
IWM,PUT,209.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,3084,9.32,7.806173,7.86548,0.843936,na,N,na,0.0446,0.15924608369098714,-2.7203
IWM,PUT,210.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,45685,9.96,8.625691,8.622515,0.866033,na,N,na,0.0474,0.1341262048192772,-2.5432
IWM,PUT,211.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1722,10.63,9.445934,9.397863,0.888611,na,N,na,0.0504,0.1136501881467546,-2.4762
IWM,PUT,212.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4510,11.33,10.267914,10.216696,0.906259,na,N,na,0.0534,0.09600132391879965,-2.4129
IWM,PUT,213.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,18222,12.06,11.099467,11.052915,0.920354,na,N,na,0.0566,0.0815762023217247,-2.2651
IWM,PUT,214.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1556,12.82,11.932273,11.91845,0.930755,na,N,na,0.0599,0.06978459438377536,-2.2082
IWM,PUT,215.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,22712,13.61,12.783992,12.80569,0.940903,na,N,na,0.0633,0.059894121969140304,-2.0787
IWM,PUT,216.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1880,14.43,13.684384,13.712271,0.950261,na,N,na,0.0668,0.050704954954954966,-2.0308
IWM,PUT,217.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7066,15.27,14.637986,14.640939,0.958804,na,N,na,0.0704,0.04129256712508186,-1.9841
IWM,PUT,218.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,47810,16.14,15.591588,15.582908,0.966022,na,N,na,0.074,0.03424733581164813,-1.8762
IWM,PUT,219.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,2625,17.02,16.547707,16.544357,0.972251,na,N,na,0.0777,0.02784770857814332,-1.7783
IWM,PUT,220.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,62421,17.92,17.510651,17.516789,0.977499,na,N,na,0.0815,0.022671875000000133,-1.7445
IWM,PUT,223.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,3224,20.73,20.5,20.5,0.988905,na,N,na,0.093,0.011095031355523416,-1.5557
IWM,PUT,224.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,4987,21.68,21.5,21.5,0.991697,na,N,na,0.0968,0.008302583025830245,-1.487
IWM,PUT,225.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,17876,22.65,22.5,22.5,0.993377,na,N,na,0.1007,0.006622516556291328,-1.4229
IWM,PUT,226.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1109,23.62,23.5,23.5,0.99492,na,N,na,0.1045,0.00508044030482646,-1.364
IWM,PUT,227.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,3145,24.6,24.5,24.5,0.995935,na,N,na,0.1084,0.004065040650406562,-1.3508
IWM,PUT,228.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7091,25.58,25.5,25.5,0.996873,na,N,na,0.1122,0.0031274433150898476,-1.2987
IWM,PUT,229.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1356,26.56,26.5,26.5,0.997741,na,N,na,0.116,0.002259036144578265,-1.2121
IWM,PUT,230.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,24647,27.55,27.5,27.5,0.998185,na,N,na,0.1198,0.0018148820326679023,-1.2053
IWM,PUT,235.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,7824,32.52,32.5,32.5,0.999385,na,N,na,0.1384,0.0006150061500615967,-1.0201
IWM,PUT,236.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,3295,33.52,33.5,33.5,0.999403,na,N,na,0.142,0.0005966587112172769,-0.9895
IWM,PUT,240.0,2022-03-18,19,202.5,0.0084,0.2222744261056353,1687,37.51,37.5,37.5,0.999733,na,N,na,0.1563,0.00026659557451341005,-0.8838
IWM,PUT,175.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1281,1.11,0.013328,0.019835,0.017869,na,Y,na,0.0063,0.9850617117117116,-6.5421
IWM,PUT,195.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1739,4.28,1.616038,1.692036,0.395336,na,N,na,0.0219,0.6135427570093459,-2.6066
IWM,PUT,196.0,2022-03-25,26,202.5,0.0084,0.2222744261056353,1641,4.56,1.973816,1.961884,0.432854,na,N,na,0.0233,0.5684539473684209,-2.6667
IWM,PUT,150.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,4098,0.34,0,3e-06,9e-06,na,Y,na,0.0023,0.9999955882352941,-16.129
IWM,PUT,155.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,4189,0.44,0,3.9e-05,8.8e-05,na,Y,na,0.0028,0.9999556818181818,-14.6341
IWM,PUT,160.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,2274,0.57,0,0.000337,0.000591,na,Y,na,0.0036,0.9997043859649123,-9.0909
IWM,PUT,165.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,8246,0.78,0.000554,0.002171,0.002784,na,Y,na,0.0047,0.998253205128205,-9.4595
IWM,PUT,170.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,5710,1.05,0.004677,0.011322,0.010782,na,Y,na,0.0062,0.9923814285714284,-6.9307
IWM,PUT,175.0,2022-03-31,32,202.5,0.0084,0.2222744261056353,6619,1.41,0.040348,0.046456,0.032948,na,Y,na,0.0081,0.9692184397163119,-5.8394
